8|"1 3 5 8 9 10 11 12"|"20nn"|67.1344
4|"3 9 10 11"|"ann"|52.8293
4|"3 9 10 12"|"j48"|57.7184
5|"2 3 4 9 10"|"40nn"|64.871
7|"1 3 4 6 8 11 12"|"40nn"|67.9493
4|"3 9 10 12"|"boosted j48"|60.0724
8|"1 3 5 8 9 10 11 12"|"25nn"|67.904
4|"3 9 10 12"|"1nn"|60.4346
4|"3 9 10 12"|"3nn"|62.1096
8|"1 3 5 8 9 10 11 12"|"30nn"|67.5419
4|"3 9 10 12"|"5nn"|62.8791
8|"1 3 5 8 9 10 11 12"|"35nn"|67.723
6|"1 3 6 9 10 11"|"ann"|53.3726
4|"3 9 10 12"|"10nn"|63.8298
6|"1 3 6 9 10 12"|"j48"|57.311
6|"1 3 6 9 10 12"|"boosted j48"|62.0643
5|"2 3 4 9 10"|"ann"|52.8293
4|"3 9 10 12"|"20nn"|66.4554
8|"1 3 5 8 9 10 11 12"|"40nn"|67.904
5|"2 3 4 9 11"|"j48"|56.9036
6|"1 3 6 9 10 12"|"1nn"|61.0231
5|"2 3 4 9 11"|"boosted j48"|60.5251
7|"1 3 4 6 8 11 12"|"ann"|54.5948
7|"1 3 4 6 9 10 11"|"j48"|57.1299
4|"3 9 10 12"|"25nn"|66.3649
5|"2 3 4 9 11"|"1nn"|61.7474
6|"1 3 6 9 10 12"|"3nn"|62.6528
7|"1 3 4 6 9 10 11"|"boosted j48"|61.0684
4|"3 9 10 12"|"30nn"|66.2743
5|"2 3 4 9 11"|"3nn"|63.6034
7|"1 3 4 6 9 10 11"|"1nn"|62.0643
6|"1 3 6 9 10 12"|"5nn"|63.3771
4|"3 9 10 12"|"35nn"|66.0027
5|"2 3 4 9 11"|"5nn"|64.1919
7|"1 3 4 6 9 10 11"|"3nn"|62.9244
6|"1 3 6 9 10 12"|"10nn"|64.9615
5|"2 3 4 9 11"|"10nn"|64.7352
4|"3 9 10 12"|"40nn"|65.6406
7|"1 3 4 6 9 10 11"|"5nn"|62.8339
6|"1 3 6 9 10 12"|"20nn"|66.4101
8|"1 3 5 8 9 10 11 12"|"ann"|57.311
5|"2 3 4 9 11"|"20nn"|64.2825
7|"1 3 4 6 9 10 11"|"10nn"|65.0973
8|"1 3 6 7 8 9 10 11"|"j48"|59.7555
6|"1 3 6 9 10 12"|"25nn"|66.5007
8|"1 3 6 7 8 9 10 11"|"boosted j48"|64.9615
5|"2 3 4 9 11"|"25nn"|64.9615
4|"3 9 10 12"|"ann"|57.0847
7|"1 3 4 6 9 10 11"|"20nn"|65.55
4|"3 9 11 12"|"j48"|57.4015
8|"1 3 6 7 8 9 10 11"|"1nn"|63.196
6|"1 3 6 9 10 12"|"30nn"|66.0027
4|"3 9 11 12"|"boosted j48"|61.4305
5|"2 3 4 9 11"|"30nn"|64.871
7|"1 3 4 6 9 10 11"|"25nn"|66.4101
4|"3 9 11 12"|"1nn"|61.6569
8|"1 3 6 7 8 9 10 11"|"3nn"|62.6981
6|"1 3 6 9 10 12"|"35nn"|65.9574
4|"3 9 11 12"|"3nn"|63.9656
5|"2 3 4 9 11"|"35nn"|64.7352
7|"1 3 4 6 9 10 11"|"30nn"|66.3649
8|"1 3 6 7 8 9 10 11"|"5nn"|64.3278
6|"1 3 6 9 10 12"|"40nn"|66.2743
4|"3 9 11 12"|"5nn"|64.1467
5|"2 3 4 9 11"|"40nn"|65.55
7|"1 3 4 6 9 10 11"|"35nn"|66.1385
4|"3 9 11 12"|"10nn"|63.9656
8|"1 3 6 7 8 9 10 11"|"10nn"|65.3237
6|"1 3 6 9 10 12"|"ann"|56.7225
6|"1 3 6 9 11 12"|"j48"|59.1218
7|"1 3 4 6 9 10 11"|"40nn"|66.4554
4|"3 9 11 12"|"20nn"|67.0892
8|"1 3 6 7 8 9 10 11"|"20nn"|66.2291
6|"1 3 6 9 11 12"|"boosted j48"|62.517
4|"3 9 11 12"|"25nn"|67.4966
6|"1 3 6 9 11 12"|"1nn"|62.5622
8|"1 3 6 7 8 9 10 11"|"25nn"|66.0933
4|"3 9 11 12"|"30nn"|67.8135
6|"1 3 6 9 11 12"|"3nn"|62.8339
8|"1 3 6 7 8 9 10 11"|"30nn"|65.9122
4|"3 9 11 12"|"35nn"|67.4061
6|"1 3 6 9 11 12"|"5nn"|64.3278
5|"2 3 4 9 11"|"ann"|52.5124
5|"2 3 4 9 12"|"j48"|57.9448
7|"1 3 4 6 9 10 11"|"ann"|53.5989
5|"2 3 4 9 12"|"boosted j48"|62.517
7|"1 3 4 6 9 10 12"|"j48"|58.6238
4|"3 9 11 12"|"40nn"|66.9986
6|"1 3 6 9 11 12"|"10nn"|65.1426
8|"1 3 6 7 8 9 10 11"|"35nn"|65.7311
7|"1 3 4 6 9 10 12"|"boosted j48"|63.694
5|"2 3 4 9 12"|"1nn"|61.9285
6|"1 3 6 9 11 12"|"20nn"|67.4513
7|"1 3 4 6 9 10 12"|"1nn"|61.2947
5|"2 3 4 9 12"|"3nn"|63.5582
8|"1 3 6 7 8 9 10 11"|"40nn"|65.6858
8|"1 3 6 7 8 9 10 11"|"ann"|53.5084
6|"1 3 6 9 11 12"|"25nn"|67.9946
7|"1 3 4 6 9 10 12"|"3nn"|61.6569
8|"1 3 6 7 8 9 10 12"|"j48"|59.2576
5|"2 3 4 9 12"|"5nn"|64.373
8|"1 3 6 7 8 9 10 12"|"boosted j48"|64.4636
7|"1 3 4 6 9 10 12"|"5nn"|63.9203
6|"1 3 6 9 11 12"|"30nn"|68.1756
5|"2 3 4 9 12"|"10nn"|65.3237
8|"1 3 6 7 8 9 10 12"|"1nn"|64.9615
7|"1 3 4 6 9 10 12"|"10nn"|65.8669
4|"3 9 11 12"|"ann"|57.3563
5|"2 3 4 9 12"|"20nn"|66.7723
6|"1 3 6 9 11 12"|"35nn"|67.9493
4|"3 10 11 12"|"j48"|58.5785
4|"3 10 11 12"|"boosted j48"|60.9778
8|"1 3 6 7 8 9 10 12"|"3nn"|64.2372
7|"1 3 4 6 9 10 12"|"20nn"|65.6406
5|"2 3 4 9 12"|"25nn"|66.5912
6|"1 3 6 9 11 12"|"40nn"|66.9986
4|"3 10 11 12"|"1nn"|63.3771
8|"1 3 6 7 8 9 10 12"|"5nn"|65.1426
4|"3 10 11 12"|"3nn"|63.3318
7|"1 3 4 6 9 10 12"|"25nn"|66.6365
5|"2 3 4 9 12"|"30nn"|67.4513
6|"1 3 6 9 11 12"|"ann"|56.9941
4|"3 10 11 12"|"5nn"|63.7392
6|"1 3 6 10 11 12"|"j48"|57.4468
8|"1 3 6 7 8 9 10 12"|"10nn"|66.4554
7|"1 3 4 6 9 10 12"|"30nn"|67.4966
5|"2 3 4 9 12"|"35nn"|66.5912
6|"1 3 6 10 11 12"|"boosted j48"|63.3318
4|"3 10 11 12"|"10nn"|64.6446
6|"1 3 6 10 11 12"|"1nn"|64.6899
8|"1 3 6 7 8 9 10 12"|"20nn"|67.4513
7|"1 3 4 6 9 10 12"|"35nn"|66.8176
5|"2 3 4 9 12"|"40nn"|66.727
4|"3 10 11 12"|"20nn"|65.2331
6|"1 3 6 10 11 12"|"3nn"|64.5994
5|"2 3 4 9 12"|"ann"|57.4468
5|"2 3 4 10 11"|"j48"|54.5948
8|"1 3 6 7 8 9 10 12"|"25nn"|67.0439
7|"1 3 4 6 9 10 12"|"40nn"|67.8588
4|"3 10 11 12"|"25nn"|66.1385
6|"1 3 6 10 11 12"|"5nn"|65.3237
5|"2 3 4 10 11"|"boosted j48"|59.3934
7|"1 3 4 6 9 10 12"|"ann"|57.4468
7|"1 3 4 6 9 11 12"|"j48"|58.6238
4|"3 10 11 12"|"30nn"|66.0933
8|"1 3 6 7 8 9 10 12"|"30nn"|66.9986
5|"2 3 4 10 11"|"1nn"|59.3934
7|"1 3 4 6 9 11 12"|"boosted j48"|63.1055
6|"1 3 6 10 11 12"|"10nn"|65.0521
4|"3 10 11 12"|"35nn"|66.9986
7|"1 3 4 6 9 11 12"|"1nn"|61.4758
5|"2 3 4 10 11"|"3nn"|60.7515
8|"1 3 6 7 8 9 10 12"|"35nn"|67.8135
6|"1 3 6 10 11 12"|"20nn"|66.4101
7|"1 3 4 6 9 11 12"|"3nn"|63.6487
5|"2 3 4 10 11"|"5nn"|62.0643
4|"3 10 11 12"|"40nn"|66.5007
6|"1 3 6 10 11 12"|"25nn"|66.9081
7|"1 3 4 6 9 11 12"|"5nn"|64.7804
8|"1 3 6 7 8 9 10 12"|"40nn"|67.5419
5|"2 3 4 10 11"|"10nn"|62.8339
6|"1 3 6 10 11 12"|"30nn"|67.225
7|"1 3 4 6 9 11 12"|"10nn"|66.9986
5|"2 3 4 10 11"|"20nn"|64.0561
6|"1 3 6 10 11 12"|"35nn"|67.5419
7|"1 3 4 6 9 11 12"|"20nn"|67.4061
5|"2 3 4 10 11"|"25nn"|64.1919
7|"1 3 4 6 9 11 12"|"25nn"|67.6324
6|"1 3 6 10 11 12"|"40nn"|68.1304
5|"2 3 4 10 11"|"30nn"|64.1014
4|"3 10 11 12"|"ann"|56.1793
4|"4 5 6 7"|"j48"|53.5536
4|"4 5 6 7"|"boosted j48"|57.8542
7|"1 3 4 6 9 11 12"|"30nn"|67.9493
5|"2 3 4 10 11"|"35nn"|64.373
4|"4 5 6 7"|"1nn"|57.3563
8|"1 3 6 7 8 9 10 12"|"ann"|56.9941
8|"1 3 6 7 8 9 11 12"|"j48"|60.4799
7|"1 3 4 6 9 11 12"|"35nn"|67.904
4|"4 5 6 7"|"3nn"|59.167
5|"2 3 4 10 11"|"40nn"|63.9656
8|"1 3 6 7 8 9 11 12"|"boosted j48"|64.9615
4|"4 5 6 7"|"5nn"|59.3481
5|"2 3 4 10 11"|"ann"|48.6193
5|"2 3 4 10 12"|"j48"|58.2164
7|"1 3 4 6 9 11 12"|"40nn"|68.1756
8|"1 3 6 7 8 9 11 12"|"1nn"|64.5541
4|"4 5 6 7"|"10nn"|58.8502
5|"2 3 4 10 12"|"boosted j48"|62.3812
8|"1 3 6 7 8 9 11 12"|"3nn"|65.2331
4|"4 5 6 7"|"20nn"|61.7021
5|"2 3 4 10 12"|"1nn"|64.1919
6|"1 3 6 10 11 12"|"ann"|56.2698
6|"1 3 7 8 9 10"|"j48"|57.1299
4|"4 5 6 7"|"25nn"|61.34
5|"2 3 4 10 12"|"3nn"|64.1467
8|"1 3 6 7 8 9 11 12"|"5nn"|66.4101
6|"1 3 7 8 9 10"|"boosted j48"|61.9285
4|"4 5 6 7"|"30nn"|62.1096
6|"1 3 7 8 9 10"|"1nn"|61.8832
5|"2 3 4 10 12"|"5nn"|63.694
7|"1 3 4 6 9 11 12"|"ann"|57.6732
8|"1 3 6 7 8 9 11 12"|"10nn"|66.8176
7|"1 3 4 6 10 11 12"|"j48"|58.7144
4|"4 5 6 7"|"35nn"|61.6569
6|"1 3 7 8 9 10"|"3nn"|62.9697
7|"1 3 4 6 10 11 12"|"boosted j48"|64.0561
5|"2 3 4 10 12"|"10nn"|65.2784
8|"1 3 6 7 8 9 11 12"|"20nn"|67.0892
4|"4 5 6 7"|"40nn"|61.7021
6|"1 3 7 8 9 10"|"5nn"|63.8751
7|"1 3 4 6 10 11 12"|"1nn"|63.9203
5|"2 3 4 10 12"|"20nn"|67.9493
6|"1 3 7 8 9 10"|"10nn"|63.9656
8|"1 3 6 7 8 9 11 12"|"25nn"|67.5419
7|"1 3 4 6 10 11 12"|"3nn"|65.0973
5|"2 3 4 10 12"|"25nn"|67.6777
6|"1 3 7 8 9 10"|"20nn"|64.7804
7|"1 3 4 6 10 11 12"|"5nn"|65.3237
8|"1 3 6 7 8 9 11 12"|"30nn"|68.1304
5|"2 3 4 10 12"|"30nn"|67.5419
7|"1 3 4 6 10 11 12"|"10nn"|65.8669
6|"1 3 7 8 9 10"|"25nn"|64.6446
8|"1 3 6 7 8 9 11 12"|"35nn"|68.4925
4|"4 5 6 7"|"ann"|47.7592
5|"2 3 4 10 12"|"35nn"|67.4061
7|"1 3 4 6 10 11 12"|"20nn"|67.4513
6|"1 3 7 8 9 10"|"30nn"|64.7352
4|"4 5 6 8"|"j48"|54.5043
4|"4 5 6 8"|"boosted j48"|58.4427
8|"1 3 6 7 8 9 11 12"|"40nn"|68.3567
7|"1 3 4 6 10 11 12"|"25nn"|67.9946
6|"1 3 7 8 9 10"|"35nn"|64.7352
5|"2 3 4 10 12"|"40nn"|67.9946
4|"4 5 6 8"|"1nn"|59.1218
4|"4 5 6 8"|"3nn"|60.344
7|"1 3 4 6 10 11 12"|"30nn"|67.9493
6|"1 3 7 8 9 10"|"40nn"|65.0068
4|"4 5 6 8"|"5nn"|60.0272
6|"1 3 7 8 9 10"|"ann"|51.1091
6|"1 3 7 8 9 11"|"j48"|59.7555
5|"2 3 4 10 12"|"ann"|55.2286
4|"4 5 6 8"|"10nn"|60.7062
7|"1 3 4 6 10 11 12"|"35nn"|67.9946
5|"2 3 4 11 12"|"j48"|61.1589
6|"1 3 7 8 9 11"|"boosted j48"|61.7021
5|"2 3 4 11 12"|"boosted j48"|63.196
4|"4 5 6 8"|"20nn"|61.8832
6|"1 3 7 8 9 11"|"1nn"|62.019
7|"1 3 4 6 10 11 12"|"40nn"|68.5831
5|"2 3 4 11 12"|"1nn"|62.2454
4|"4 5 6 8"|"25nn"|62.2454
6|"1 3 7 8 9 11"|"3nn"|63.2866
5|"2 3 4 11 12"|"3nn"|63.9203
8|"1 3 6 7 8 9 11 12"|"ann"|58.2164
4|"4 5 6 8"|"30nn"|62.7433
8|"1 3 6 7 8 10 11 12"|"j48"|59.8461
6|"1 3 7 8 9 11"|"5nn"|63.5129
8|"1 3 6 7 8 10 11 12"|"boosted j48"|63.3318
5|"2 3 4 11 12"|"5nn"|64.9163
4|"4 5 6 8"|"35nn"|62.1548
6|"1 3 7 8 9 11"|"10nn"|65.2331
8|"1 3 6 7 8 10 11 12"|"1nn"|64.5088
5|"2 3 4 11 12"|"10nn"|65.9122
4|"4 5 6 8"|"40nn"|61.9285
6|"1 3 7 8 9 11"|"20nn"|65.55
8|"1 3 6 7 8 10 11 12"|"3nn"|64.7352
4|"4 5 6 8"|"ann"|49.9774
5|"2 3 4 11 12"|"20nn"|66.9986
4|"4 5 6 9"|"j48"|54.6401
6|"1 3 7 8 9 11"|"25nn"|65.7764
4|"4 5 6 9"|"boosted j48"|58.7144
7|"1 3 4 6 10 11 12"|"ann"|54.7759
8|"1 3 6 7 8 10 11 12"|"5nn"|66.2743
7|"1 3 4 7 8 9 10"|"j48"|56.4509
5|"2 3 4 11 12"|"25nn"|66.4554
4|"4 5 6 9"|"1nn"|58.5333
6|"1 3 7 8 9 11"|"30nn"|66.0027
7|"1 3 4 7 8 9 10"|"boosted j48"|63.2413
4|"4 5 6 9"|"3nn"|58.1258
8|"1 3 6 7 8 10 11 12"|"10nn"|66.5459
5|"2 3 4 11 12"|"30nn"|67.2703
4|"4 5 6 9"|"5nn"|59.2576
7|"1 3 4 7 8 9 10"|"1nn"|62.9244
6|"1 3 7 8 9 11"|"35nn"|66.0027
4|"4 5 6 9"|"10nn"|59.5292
8|"1 3 6 7 8 10 11 12"|"20nn"|68.4925
5|"2 3 4 11 12"|"35nn"|67.0439
7|"1 3 4 7 8 9 10"|"3nn"|63.7845
6|"1 3 7 8 9 11"|"40nn"|65.8216
4|"4 5 6 9"|"20nn"|60.4346
7|"1 3 4 7 8 9 10"|"5nn"|63.6487
5|"2 3 4 11 12"|"40nn"|66.8176
8|"1 3 6 7 8 10 11 12"|"25nn"|68.5831
4|"4 5 6 9"|"25nn"|60.1177
5|"2 3 4 11 12"|"ann"|54.7306
7|"1 3 4 7 8 9 10"|"10nn"|64.6446
4|"4 5 6 9"|"30nn"|59.8461
5|"2 3 5 6 7"|"j48"|56.2245
8|"1 3 6 7 8 10 11 12"|"30nn"|69.2168
5|"2 3 5 6 7"|"boosted j48"|60.1177
4|"4 5 6 9"|"35nn"|60.163
7|"1 3 4 7 8 9 10"|"20nn"|65.1879
5|"2 3 5 6 7"|"1nn"|58.3975
4|"4 5 6 9"|"40nn"|60.6609
8|"1 3 6 7 8 10 11 12"|"35nn"|69.2621
7|"1 3 4 7 8 9 10"|"25nn"|64.9615
5|"2 3 5 6 7"|"3nn"|59.167
4|"4 5 6 9"|"ann"|48.1213
6|"1 3 7 8 9 11"|"ann"|52.3766
4|"4 5 6 10"|"j48"|53.4178
6|"1 3 7 8 9 12"|"j48"|58.3975
5|"2 3 5 6 7"|"5nn"|60.0272
8|"1 3 6 7 8 10 11 12"|"40nn"|69.6243
4|"4 5 6 10"|"boosted j48"|56.9941
7|"1 3 4 7 8 9 10"|"30nn"|65.7764
6|"1 3 7 8 9 12"|"boosted j48"|63.8298
4|"4 5 6 10"|"1nn"|57.5826
8|"1 3 6 7 8 10 11 12"|"ann"|57.809
5|"2 3 5 6 7"|"10nn"|62.6528
6|"1 3 7 8 9 12"|"1nn"|64.1014
8|"1 3 6 7 9 10 11 12"|"j48"|59.8914
7|"1 3 4 7 8 9 10"|"35nn"|65.4142
4|"4 5 6 10"|"3nn"|57.809
8|"1 3 6 7 9 10 11 12"|"boosted j48"|64.5088
5|"2 3 5 6 7"|"20nn"|64.373
6|"1 3 7 8 9 12"|"3nn"|64.1014
4|"4 5 6 10"|"5nn"|58.0353
7|"1 3 4 7 8 9 10"|"40nn"|65.6858
8|"1 3 6 7 9 10 11 12"|"1nn"|63.3318
4|"4 5 6 10"|"10nn"|59.3029
5|"2 3 5 6 7"|"25nn"|63.6034
6|"1 3 7 8 9 12"|"5nn"|66.1385
7|"1 3 4 7 8 9 10"|"ann"|53.0104
7|"1 3 4 7 8 9 11"|"j48"|59.3934
4|"4 5 6 10"|"20nn"|60.5251
8|"1 3 6 7 9 10 11 12"|"3nn"|64.4183
7|"1 3 4 7 8 9 11"|"boosted j48"|62.3359
5|"2 3 5 6 7"|"30nn"|63.2413
6|"1 3 7 8 9 12"|"10nn"|67.4966
4|"4 5 6 10"|"25nn"|60.2535
7|"1 3 4 7 8 9 11"|"1nn"|63.7392
8|"1 3 6 7 9 10 11 12"|"5nn"|64.7352
6|"1 3 7 8 9 12"|"20nn"|66.5912
5|"2 3 5 6 7"|"35nn"|63.7845
4|"4 5 6 10"|"30nn"|60.5251
7|"1 3 4 7 8 9 11"|"3nn"|62.2001
8|"1 3 6 7 9 10 11 12"|"10nn"|66.5459
6|"1 3 7 8 9 12"|"25nn"|67.0439
4|"4 5 6 10"|"35nn"|60.5704
5|"2 3 5 6 7"|"40nn"|63.8298
7|"1 3 4 7 8 9 11"|"5nn"|63.5582
4|"4 5 6 10"|"40nn"|60.2988
6|"1 3 7 8 9 12"|"30nn"|67.5419
8|"1 3 6 7 9 10 11 12"|"20nn"|68.4925
7|"1 3 4 7 8 9 11"|"10nn"|64.1467
5|"2 3 5 6 7"|"ann"|49.3436
5|"2 3 5 6 8"|"j48"|55.1833
6|"1 3 7 8 9 12"|"35nn"|66.9081
8|"1 3 6 7 9 10 11 12"|"25nn"|67.9946
7|"1 3 4 7 8 9 11"|"20nn"|66.0933
5|"2 3 5 6 8"|"boosted j48"|60.2988
6|"1 3 7 8 9 12"|"40nn"|67.5871
5|"2 3 5 6 8"|"1nn"|59.7555
8|"1 3 6 7 9 10 11 12"|"30nn"|68.0851
7|"1 3 4 7 8 9 11"|"25nn"|66.1385
6|"1 3 7 8 9 12"|"ann"|57.2657
6|"1 3 7 8 10 11"|"j48"|54.7759
5|"2 3 5 6 8"|"3nn"|60.9325
6|"1 3 7 8 10 11"|"boosted j48"|59.4839
7|"1 3 4 7 8 9 11"|"30nn"|66.0933
8|"1 3 6 7 9 10 11 12"|"35nn"|67.904
5|"2 3 5 6 8"|"5nn"|61.0684
4|"4 5 6 10"|"ann"|48.5287
6|"1 3 7 8 10 11"|"1nn"|60.344
4|"4 5 6 11"|"j48"|53.5989
7|"1 3 4 7 8 9 11"|"35nn"|65.7764
5|"2 3 5 6 8"|"10nn"|62.9697
4|"4 5 6 11"|"boosted j48"|57.8542
8|"1 3 6 7 9 10 11 12"|"40nn"|68.8547
6|"1 3 7 8 10 11"|"3nn"|60.842
4|"4 5 6 11"|"1nn"|57.4921
7|"1 3 4 7 8 9 11"|"40nn"|66.3649
5|"2 3 5 6 8"|"20nn"|63.694
6|"1 3 7 8 10 11"|"5nn"|62.2454
4|"4 5 6 11"|"3nn"|58.8502
4|"4 5 6 11"|"5nn"|57.6732
5|"2 3 5 6 8"|"25nn"|64.5994
6|"1 3 7 8 10 11"|"10nn"|62.2906
4|"4 5 6 11"|"10nn"|60.5251
8|"1 3 6 7 9 10 11 12"|"ann"|57.0394
6|"1 3 7 8 10 11"|"20nn"|64.6899
8|"1 3 6 8 9 10 11 12"|"j48"|58.9407
5|"2 3 5 6 8"|"30nn"|64.8257
4|"4 5 6 11"|"20nn"|60.8873
8|"1 3 6 8 9 10 11 12"|"boosted j48"|63.1055
6|"1 3 7 8 10 11"|"25nn"|65.0521
5|"2 3 5 6 8"|"35nn"|65.3689
4|"4 5 6 11"|"25nn"|62.1548
8|"1 3 6 8 9 10 11 12"|"1nn"|63.7392
4|"4 5 6 11"|"30nn"|62.1548
6|"1 3 7 8 10 11"|"30nn"|64.2372
5|"2 3 5 6 8"|"40nn"|64.5994
8|"1 3 6 8 9 10 11 12"|"3nn"|65.5953
4|"4 5 6 11"|"35nn"|61.9737
7|"1 3 4 7 8 9 11"|"ann"|52.2861
7|"1 3 4 7 8 9 12"|"j48"|58.7596
6|"1 3 7 8 10 11"|"35nn"|64.5541
8|"1 3 6 8 9 10 11 12"|"5nn"|66.9081
7|"1 3 4 7 8 9 12"|"boosted j48"|63.9203
4|"4 5 6 11"|"40nn"|61.7927
6|"1 3 7 8 10 11"|"40nn"|64.4183
7|"1 3 4 7 8 9 12"|"1nn"|64.9615
8|"1 3 6 8 9 10 11 12"|"10nn"|67.0439
4|"4 5 6 11"|"ann"|49.072
7|"1 3 4 7 8 9 12"|"3nn"|64.9615
4|"4 5 6 12"|"j48"|56.4056
8|"1 3 6 8 9 10 11 12"|"20nn"|68.3115
4|"4 5 6 12"|"boosted j48"|61.5663
6|"1 3 7 8 10 11"|"ann"|50.6564
7|"1 3 4 7 8 9 12"|"5nn"|66.2743
6|"1 3 7 8 10 12"|"j48"|59.0312
5|"2 3 5 6 8"|"ann"|50.7922
4|"4 5 6 12"|"1nn"|61.9737
5|"2 3 5 6 9"|"j48"|55.9077
8|"1 3 6 8 9 10 11 12"|"25nn"|67.9946
6|"1 3 7 8 10 12"|"boosted j48"|64.2825
4|"4 5 6 12"|"3nn"|62.5622
5|"2 3 5 6 9"|"boosted j48"|61.2494
7|"1 3 4 7 8 9 12"|"10nn"|66.9534
6|"1 3 7 8 10 12"|"1nn"|64.2372
4|"4 5 6 12"|"5nn"|63.4676
5|"2 3 5 6 9"|"1nn"|61.0231
8|"1 3 6 8 9 10 11 12"|"30nn"|68.2662
7|"1 3 4 7 8 9 12"|"20nn"|67.3608
6|"1 3 7 8 10 12"|"3nn"|63.8751
4|"4 5 6 12"|"10nn"|64.373
5|"2 3 5 6 9"|"3nn"|61.2947
8|"1 3 6 8 9 10 11 12"|"35nn"|67.9946
4|"4 5 6 12"|"20nn"|64.5088
7|"1 3 4 7 8 9 12"|"25nn"|67.8135
5|"2 3 5 6 9"|"5nn"|61.0684
6|"1 3 7 8 10 12"|"5nn"|64.3278
4|"4 5 6 12"|"25nn"|64.1919
5|"2 3 5 6 9"|"10nn"|63.9656
6|"1 3 7 8 10 12"|"10nn"|65.8669
7|"1 3 4 7 8 9 12"|"30nn"|67.5871
8|"1 3 6 8 9 10 11 12"|"40nn"|68.5378
4|"4 5 6 12"|"30nn"|64.6899
5|"2 3 5 6 9"|"20nn"|64.4183
6|"1 3 7 8 10 12"|"20nn"|67.3608
7|"1 3 4 7 8 9 12"|"35nn"|67.6324
4|"4 5 6 12"|"35nn"|64.7352
5|"2 3 5 6 9"|"25nn"|64.5994
6|"1 3 7 8 10 12"|"25nn"|67.3155
4|"4 5 6 12"|"40nn"|64.6446
7|"1 3 4 7 8 9 12"|"40nn"|67.904
5|"2 3 5 6 9"|"30nn"|65.2784
7|"1 3 4 7 8 9 12"|"ann"|57.1752
4|"4 5 6 12"|"ann"|54.8212
7|"1 3 4 7 8 10 11"|"j48"|56.1793
4|"4 5 7 8"|"j48"|51.5165
6|"1 3 7 8 10 12"|"30nn"|67.4061
4|"4 5 7 8"|"boosted j48"|57.1299
7|"1 3 4 7 8 10 11"|"boosted j48"|61.5211
5|"2 3 5 6 9"|"35nn"|65.4595
8|"1 3 6 8 9 10 11 12"|"ann"|56.9488
4|"4 5 7 8"|"1nn"|57.4921
8|"1 3 7 8 9 10 11 12"|"j48"|59.3934
6|"1 3 7 8 10 12"|"35nn"|68.1756
7|"1 3 4 7 8 10 11"|"1nn"|61.7474
4|"4 5 7 8"|"3nn"|58.7144
5|"2 3 5 6 9"|"40nn"|65.3237
8|"1 3 7 8 9 10 11 12"|"boosted j48"|65.2331
7|"1 3 4 7 8 10 11"|"3nn"|61.34
6|"1 3 7 8 10 12"|"40nn"|68.8547
4|"4 5 7 8"|"5nn"|58.5333
8|"1 3 7 8 9 10 11 12"|"1nn"|63.2866
5|"2 3 5 6 9"|"ann"|52.9199
6|"1 3 7 8 10 12"|"ann"|56.813
5|"2 3 5 6 10"|"j48"|53.9611
4|"4 5 7 8"|"10nn"|58.986
6|"1 3 7 8 11 12"|"j48"|60.2988
7|"1 3 4 7 8 10 11"|"5nn"|62.3812
5|"2 3 5 6 10"|"boosted j48"|59.5745
8|"1 3 7 8 9 10 11 12"|"3nn"|64.6446
6|"1 3 7 8 11 12"|"boosted j48"|64.3278
4|"4 5 7 8"|"20nn"|59.9819
7|"1 3 4 7 8 10 11"|"10nn"|63.2413
5|"2 3 5 6 10"|"1nn"|59.0312
6|"1 3 7 8 11 12"|"1nn"|65.1426
8|"1 3 7 8 9 10 11 12"|"5nn"|66.0933
4|"4 5 7 8"|"25nn"|60.2535
5|"2 3 5 6 10"|"3nn"|59.0312
6|"1 3 7 8 11 12"|"3nn"|65.7311
7|"1 3 4 7 8 10 11"|"20nn"|65.0068
4|"4 5 7 8"|"30nn"|61.3852
8|"1 3 7 8 9 10 11 12"|"10nn"|66.9986
5|"2 3 5 6 10"|"5nn"|59.2576
6|"1 3 7 8 11 12"|"5nn"|66.0933
7|"1 3 4 7 8 10 11"|"25nn"|65.8216
4|"4 5 7 8"|"35nn"|60.1177
5|"2 3 5 6 10"|"10nn"|60.7967
8|"1 3 7 8 9 10 11 12"|"20nn"|67.5419
6|"1 3 7 8 11 12"|"10nn"|66.8176
7|"1 3 4 7 8 10 11"|"30nn"|65.7764
4|"4 5 7 8"|"40nn"|60.7515
5|"2 3 5 6 10"|"20nn"|62.019
4|"4 5 7 8"|"ann"|46.1747
6|"1 3 7 8 11 12"|"20nn"|67.9493
4|"4 5 7 9"|"j48"|55.6813
8|"1 3 7 8 9 10 11 12"|"25nn"|68.4925
4|"4 5 7 9"|"boosted j48"|60.4799
7|"1 3 4 7 8 10 11"|"35nn"|65.8669
5|"2 3 5 6 10"|"25nn"|63.1507
6|"1 3 7 8 11 12"|"25nn"|67.8135
4|"4 5 7 9"|"1nn"|59.3934
8|"1 3 7 8 9 10 11 12"|"30nn"|68.402
7|"1 3 4 7 8 10 11"|"40nn"|66.5459
4|"4 5 7 9"|"3nn"|59.6197
5|"2 3 5 6 10"|"30nn"|63.6034
6|"1 3 7 8 11 12"|"30nn"|68.4473
4|"4 5 7 9"|"5nn"|60.2082
8|"1 3 7 8 9 10 11 12"|"35nn"|68.6736
5|"2 3 5 6 10"|"35nn"|64.2372
6|"1 3 7 8 11 12"|"35nn"|68.1756
